"Código","Unidade Territorial","UF","Referência","Quantidade de famílias beneficiárias do Programa Bolsa Família em situação de trabalho infantil","Quantidade de pessoas beneficiárias do Programa Bolsa Família em situação de trabalho infantil"
"412785","TRÊS BARRAS DO PARANÁ","PR","04/2013","0","0"
"411180","JACAREZINHO","PR","04/2013","0","0"
"411580","MEDIANEIRA","PR","04/2013","0","0"
"411510","MARILUZ","PR","04/2013","0","0"
"411990","PONTA GROSSA","PR","04/2013","0","0"
"411760","PALMAS","PR","04/2013","0","0"
"411070","IRATI","PR","04/2013","0","0"
"411750","PAIÇANDU","PR","04/2013","0","0"
"411065","IRACEMA DO OESTE","PR","04/2013","0","0"
"410290","BITURUNA","PR","04/2013","0","0"
"411430","MANDIRITUBA","PR","04/2013","0","0"
"410280","BELA VISTA DO PARAÍSO","PR","04/2013","0","0"
"410725","DOURADINA","PR","04/2013","0","0"
"412120","QUITANDINHA","PR","04/2013","0","0"
"410420","CAMPO LARGO","PR","04/2013","0","0"
"410850","GENERAL CARNEIRO","PR","04/2013","0","0"
"412788","TUNAS DO PARANÁ","PR","04/2013","0","0"
"412470","SÃO JERÔNIMO DA SERRA","PR","04/2013","0","0"
"410890","GUAIRAÇÁ","PR","04/2013","0","0"
"410712","DIAMANTE DO SUL","PR","04/2013","0","0"
"412570","SÃO MIGUEL DO IGUAÇU","PR","04/2013","0","0"
"412510","SÃO JOÃO DO TRIUNFO","PR","04/2013","0","0"
"411710","NOVA LONDRINA","PR","04/2013","0","0"
"411930","PINHÃO","PR","04/2013","0","0"
"411342","LIDIANÓPOLIS","PR","04/2013","0","0"
"412175","RESERVA DO IGUAÇU","PR","04/2013","0","0"
"410832","FRANCISCO ALVES","PR","04/2013","0","0"
"412863","DOUTOR ULYSSES","PR","04/2013","0","0"
"410465","CARAMBEÍ","PR","04/2013","0","0"
"411460","MARECHAL CÂNDIDO RONDON","PR","04/2013","0","0"
"411720","NOVA OLÍMPIA","PR","04/2013","0","0"
"410895","GUAMIRANGA","PR","04/2013","0","0"
"410500","CATANDUVAS","PR","04/2013","0","0"
"412580","SÃO PEDRO DO IVAÍ","PR","04/2013","0","0"
"411620","MORRETES","PR","04/2013","0","0"
"410010","ABATIÁ","PR","04/2013","0","0"
"410442","CANDÓI","PR","04/2013","0","0"
"411290","JUNDIAÍ DO SUL","PR","04/2013","0","0"
"411520","MARINGÁ","PR","04/2013","0","0"
"412862","ALTO PARAÍSO","PR","04/2013","0","0"
"410775","FIGUEIRA","PR","04/2013","0","0"
"412300","SALTO DO LONTRA","PR","04/2013","0","0"
"410395","CAMPINA DO SIMÃO","PR","04/2013","0","0"
"410130","ANTÔNIO OLINTO","PR","04/2013","0","0"
"411380","LUPIONÓPOLIS","PR","04/2013","0","0"
"412500","SÃO JOÃO DO IVAÍ","PR","04/2013","0","0"
"410680","CRUZ MACHADO","PR","04/2013","0","0"
"410450","CAPANEMA","PR","04/2013","0","0"
"411325","LARANJAL","PR","04/2013","0","0"
"411920","PINHALÃO","PR","04/2013","0","0"
"410754","ESPIGÃO ALTO DO IGUAÇU","PR","04/2013","0","0"
"412170","RESERVA","PR","04/2013","0","0"
"411950","PIRAQUARA","PR","04/2013","0","0"
"412280","SALGADO FILHO","PR","04/2013","0","0"
"410200","ASSIS CHATEAUBRIAND","PR","04/2013","0","0"
"412070","QUATIGUÁ","PR","04/2013","0","0"
"412860","VERÊ","PR","04/2013","0","0"
"412590","SÃO PEDRO DO PARANÁ","PR","04/2013","0","0"
"410490","CASTRO","PR","04/2013","0","0"
"411340","LEÓPOLIS","PR","04/2013","0","0"
"410390","CAMPINA DA LAGOA","PR","04/2013","0","0"
"411721","NOVA SANTA BÁRBARA","PR","04/2013","0","0"
"412190","RIBEIRÃO DO PINHAL","PR","04/2013","0","0"
"410865","GOIOXIM","PR","04/2013","0","0"
"411915","PINHAIS","PR","04/2013","0","0"
"412385","SANTA MARIA DO OESTE","PR","04/2013","0","0"
"412480","SÃO JOÃO","PR","04/2013","0","0"
"410910","GUAPOREMA","PR","04/2013","0","0"
"411490","MARILÂNDIA DO SUL","PR","04/2013","0","0"
"410700","CURIÚVA","PR","04/2013","0","0"
"412620","SAPOPEMA","PR","04/2013","0","0"
"411020","INÁCIO MARTINS","PR","04/2013","0","0"
"410380","CAMBIRA","PR","04/2013","0","0"
"410210","ASTORGA","PR","04/2013","0","0"
"410020","ADRIANÓPOLIS","PR","04/2013","0","0"
"412460","SÃO CARLOS DO IVAÍ","PR","04/2013","0","0"
"412625","SARANDI","PR","04/2013","0","0"
"411480","MARIALVA","PR","04/2013","0","0"
"410753","ENTRE RIOS DO OESTE","PR","04/2013","0","0"
"411610","MOREIRA SALES","PR","04/2013","0","0"
"412350","SANTA HELENA","PR","04/2013","0","0"
"411980","PLANALTO","PR","04/2013","0","0"
"412080","QUATRO BARRAS","PR","04/2013","0","0"
"411280","JOAQUIM TÁVORA","PR","04/2013","0","0"
"411155","IVATÉ","PR","04/2013","0","0"
"410510","CENTENÁRIO DO SUL","PR","04/2013","0","0"
"411910","PIÊN","PR","04/2013","0","0"
"410780","FLORAÍ","PR","04/2013","0","0"
"411695","NOVA ESPERANÇA DO SUDOESTE","PR","04/2013","0","0"
"411722","NOVA SANTA ROSA","PR","04/2013","0","0"
"410840","FRANCISCO BELTRÃO","PR","04/2013","0","0"
"410370","CAMBÉ","PR","04/2013","0","0"
"411900","PÉROLA DOESTE","PR","04/2013","0","0"
"411410","MANDAGUAÇU","PR","04/2013","0","0"
"412545","SÃO JOSÉ DAS PALMEIRAS","PR","04/2013","0","0"
"411010","IMBITUVA","PR","04/2013","0","0"
"410550","CIANORTE","PR","04/2013","0","0"
"412853","VENTANIA","PR","04/2013","0","0"
"412490","SÃO JOÃO DO CAIUÁ","PR","04/2013","0","0"
"412265","ROSÁRIO DO IVAÍ","PR","04/2013","0","0"
"412130","RANCHO ALEGRE","PR","04/2013","0","0"
"412630","SENGÉS","PR","04/2013","0","0"
"410715","DIAMANTE DOESTE","PR","04/2013","0","0"
"410480","CASCAVEL","PR","04/2013","0","0"
"410220","ATALAIA","PR","04/2013","0","0"
"410440","CÂNDIDO DE ABREU","PR","04/2013","0","0"
"411535","MARIPÁ","PR","04/2013","0","0"
"410030","AGUDOS DO SUL","PR","04/2013","0","0"
"412020","PORTO RICO","PR","04/2013","0","0"
"410347","CAFEZAL DO SUL","PR","04/2013","0","0"
"411725","NOVA PRATA DO IGUAÇU","PR","04/2013","0","0"
"411870","PAULO FRONTIN","PR","04/2013","0","0"
"410810","FLÓRIDA","PR","04/2013","0","0"
"410990","ICARAÍMA","PR","04/2013","0","0"
"412200","RIO AZUL","PR","04/2013","0","0"
"412530","SÃO JORGE DO IVAÍ","PR","04/2013","0","0"
"412850","WENCESLAU BRAZ","PR","04/2013","0","0"
"412650","SERTANÓPOLIS","PR","04/2013","0","0"
"410345","CAFELÂNDIA","PR","04/2013","0","0"
"411860","PAULA FREITAS","PR","04/2013","0","0"
"412330","SANTA CRUZ DE MONTE CASTELO","PR","04/2013","0","0"
"410770","FÊNIX","PR","04/2013","0","0"
"410980","IBIPORÃ","PR","04/2013","0","0"
"411705","NOVA LARANJEIRAS","PR","04/2013","0","0"
"412840","URAÍ","PR","04/2013","0","0"
"411540","MARMELEIRO","PR","04/2013","0","0"
"411970","PLANALTINA DO PARANÁ","PR","04/2013","0","0"
"412260","RONDON","PR","04/2013","0","0"
"410350","CALIFÓRNIA","PR","04/2013","0","0"
"411727","NOVA TEBAS","PR","04/2013","0","0"
"410600","CONGONHINHAS","PR","04/2013","0","0"
"410340","CAFEARA","PR","04/2013","0","0"
"411560","MATELÂNDIA","PR","04/2013","0","0"
"411470","MARIA HELENA","PR","04/2013","0","0"
"412665","SULINA","PR","04/2013","0","0"
"410540","CHOPINZINHO","PR","04/2013","0","0"
"410970","IBAITI","PR","04/2013","0","0"
"410240","BANDEIRANTES","PR","04/2013","0","0"
"410845","FOZ DO JORDÃO","PR","04/2013","0","0"
"410180","ARAUCÁRIA","PR","04/2013","0","0"
"410040","ALMIRANTE TAMANDARÉ","PR","04/2013","0","0"
"412140","REALEZA","PR","04/2013","0","0"
"411850","PATO BRANCO","PR","04/2013","0","0"
"410760","FAXINAL","PR","04/2013","0","0"
"410520","CERRO AZUL","PR","04/2013","0","0"
"411000","IGUARAÇU","PR","04/2013","0","0"
"412440","SANTO ANTÔNIO DO SUDOESTE","PR","04/2013","0","0"
"412830","UNIFLOR","PR","04/2013","0","0"
"412667","TAMARANA","PR","04/2013","0","0"
"410430","CAMPO MOURÃO","PR","04/2013","0","0"
"410140","APUCARANA","PR","04/2013","0","0"
"411845","PATO BRAGADO","PR","04/2013","0","0"
"412125","RAMILÂNDIA","PR","04/2013","0","0"
"411005","IGUATU","PR","04/2013","0","0"
"411500","MARILENA","PR","04/2013","0","0"
"410752","ESPERANÇA NOVA","PR","04/2013","0","0"
"411570","MATINHOS","PR","04/2013","0","0"
"411605","MISSAL","PR","04/2013","0","0"
"410335","BRAGANEY","PR","04/2013","0","0"
"410655","CORUMBATAÍ DO SUL","PR","04/2013","0","0"
"412090","QUEDAS DO IGUAÇU","PR","04/2013","0","0"
"412405","SANTA TEREZINHA DE ITAIPU","PR","04/2013","0","0"
"410160","ARAPOTI","PR","04/2013","0","0"
"411690","NOVA ESPERANÇA","PR","04/2013","0","0"
"411345","LINDOESTE","PR","04/2013","0","0"
"412670","TAMBOARA","PR","04/2013","0","0"
"410470","CARLÓPOLIS","PR","04/2013","0","0"
"410960","GUARATUBA","PR","04/2013","0","0"
"411729","NOVO ITACOLOMI","PR","04/2013","0","0"
"410045","ALTAMIRA DO PARANÁ","PR","04/2013","0","0"
"410570","CLEVELÂNDIA","PR","04/2013","0","0"
"412820","UNIÃO DA VITÓRIA","PR","04/2013","0","0"
"410165","ARAPUÃ","PR","04/2013","0","0"
"412410","SANTO ANTÔNIO DA PLATINA","PR","04/2013","0","0"
"411840","PARANAVAÍ","PR","04/2013","0","0"
"411440","MANGUEIRINHA","PR","04/2013","0","0"
"410250","BARBOSA FERRAZ","PR","04/2013","0","0"
"411370","LONDRINA","PR","04/2013","0","0"
"411730","ORTIGUEIRA","PR","04/2013","0","0"
"412680","TAPEJARA","PR","04/2013","0","0"
"410460","CAPITÃO LEÔNIDAS MARQUES","PR","04/2013","0","0"
"411830","PARANAPOEMA","PR","04/2013","0","0"
"410690","CURITIBA","PR","04/2013","0","0"
"411007","IMBAÚ","PR","04/2013","0","0"
"412250","RONCADOR","PR","04/2013","0","0"
"412550","SÃO JOSÉ DOS PINHAIS","PR","04/2013","0","0"
"411125","ITAPERUÇU","PR","04/2013","0","0"
"410660","CRUZEIRO DO OESTE","PR","04/2013","0","0"
"411230","JAPIRA","PR","04/2013","0","0"
"410320","BOM SUCESSO","PR","04/2013","0","0"
"410765","FAZENDA RIO GRANDE","PR","04/2013","0","0"
"412710","TELÊMACO BORBA","PR","04/2013","0","0"
"410610","CONSELHEIRO MAIRINCK","PR","04/2013","0","0"
"410425","CAMPO MAGRO","PR","04/2013","0","0"
"410940","GUARAPUAVA","PR","04/2013","0","0"
"412150","REBOUÇAS","PR","04/2013","0","0"
"411820","PARANAGUÁ","PR","04/2013","0","0"
"412810","UMUARAMA","PR","04/2013","0","0"
"410260","BARRACÃO","PR","04/2013","0","0"
"411727","NOVA TEBAS","PR","03/2013","0","0"
"411915","PINHAIS","PR","03/2013","0","0"
"410960","GUARATUBA","PR","03/2013","0","0"
"411660","NOVA AMÉRICA DA COLINA","PR","03/2013","0","0"
"411590","MIRADOR","PR","03/2013","0","0"
"411960","PITANGA","PR","03/2013","0","0"
"410050","ALTÔNIA","PR","03/2013","0","0"
"410340","CAFEARA","PR","03/2013","0","0"
"412175","RESERVA DO IGUAÇU","PR","03/2013","0","0"
"411410","MANDAGUAÇU","PR","03/2013","0","0"
"411007","IMBAÚ","PR","03/2013","0","0"
"410865","GOIOXIM","PR","03/2013","0","0"
"411030","INAJÁ","PR","03/2013","0","0"
"410600","CONGONHINHAS","PR","03/2013","0","0"
"411375","LUNARDELLI","PR","03/2013","0","0"
"412480","SÃO JOÃO","PR","03/2013","0","0"
"411120","ITAPEJARA DOESTE","PR","03/2013","0","0"
"411820","PARANAGUÁ","PR","03/2013","0","0"
"410620","CONTENDA","PR","03/2013","0","0"
"411430","MANDIRITUBA","PR","03/2013","0","0"
"410910","GUAPOREMA","PR","03/2013","0","0"
"412720","TERRA BOA","PR","03/2013","0","0"
"411210","JANDAIA DO SUL","PR","03/2013","0","0"
"410715","DIAMANTE DOESTE","PR","03/2013","0","0"
"411170","JABOTI","PR","03/2013","0","0"
"412395","SANTA MÔNICA","PR","03/2013","0","0"
"412060","PRUDENTÓPOLIS","PR","03/2013","0","0"
"411573","MATO RICO","PR","03/2013","0","0"
"411810","PARANACITY","PR","03/2013","0","0"
"411150","IVAIPORÃ","PR","03/2013","0","0"
"410425","CAMPO MAGRO","PR","03/2013","0","0"
"412215","RIO BONITO DO IGUAÇU","PR","03/2013","0","0"
"412620","SAPOPEMA","PR","03/2013","0","0"
"411020","INÁCIO MARTINS","PR","03/2013","0","0"
"411490","MARILÂNDIA DO SUL","PR","03/2013","0","0"
"410740","ENÉAS MARQUES","PR","03/2013","0","0"
"412665","SULINA","PR","03/2013","0","0"
"412730","TERRA RICA","PR","03/2013","0","0"
"410930","GUARANIAÇU","PR","03/2013","0","0"
"412555","SÃO MANOEL DO PARANÁ","PR","03/2013","0","0"
"410700","CURIÚVA","PR","03/2013","0","0"
"410380","CAMBIRA","PR","03/2013","0","0"
"410310","BOCAIÚVA DO SUL","PR","03/2013","0","0"
"411140","IVAÍ","PR","03/2013","0","0"
"411980","PLANALTO","PR","03/2013","0","0"
"411080","IRETAMA","PR","03/2013","0","0"
"410105","ANAHY","PR","03/2013","0","0"
"410970","IBAITI","PR","03/2013","0","0"
"412240","ROLÂNDIA","PR","03/2013","0","0"
"411721","NOVA SANTA BÁRBARA","PR","03/2013","0","0"
"410540","CHOPINZINHO","PR","03/2013","0","0"
"411230","JAPIRA","PR","03/2013","0","0"
"410780","FLORAÍ","PR","03/2013","0","0"
"412800","UBIRATÃ","PR","03/2013","0","0"
"410060","ALTO PARANÁ","PR","03/2013","0","0"
"410020","ADRIANÓPOLIS","PR","03/2013","0","0"
"411910","PIÊN","PR","03/2013","0","0"
"410045","ALTAMIRA DO PARANÁ","PR","03/2013","0","0"
"410210","ASTORGA","PR","03/2013","0","0"
"411585","MERCEDES","PR","03/2013","0","0"
"411800","PARAÍSO DO NORTE","PR","03/2013","0","0"
"412520","SÃO JORGE DOESTE","PR","03/2013","0","0"
"410753","ENTRE RIOS DO OESTE","PR","03/2013","0","0"
"410240","BANDEIRANTES","PR","03/2013","0","0"
"410180","ARAUCÁRIA","PR","03/2013","0","0"
"412100","QUERÊNCIA DO NORTE","PR","03/2013","0","0"
"410610","CONSELHEIRO MAIRINCK","PR","03/2013","0","0"
"411545","MARQUINHO","PR","03/2013","0","0"
"412460","SÃO CARLOS DO IVAÍ","PR","03/2013","0","0"
"412625","SARANDI","PR","03/2013","0","0"
"410040","ALMIRANTE TAMANDARÉ","PR","03/2013","0","0"
"412740","TERRA ROXA","PR","03/2013","0","0"
"410305","BOA VISTA DA APARECIDA","PR","03/2013","0","0"
"412140","REALEZA","PR","03/2013","0","0"
"411695","NOVA ESPERANÇA DO SUDOESTE","PR","03/2013","0","0"
"411840","PARANAVAÍ","PR","03/2013","0","0"
"411610","MOREIRA SALES","PR","03/2013","0","0"
"411280","JOAQUIM TÁVORA","PR","03/2013","0","0"
"410270","BARRA DO JACARÉ","PR","03/2013","0","0"
"412402","SANTA TEREZA DO OESTE","PR","03/2013","0","0"
"410170","ARARUNA","PR","03/2013","0","0"
"412160","RENASCENÇA","PR","03/2013","0","0"
"412080","QUATRO BARRAS","PR","03/2013","0","0"
"411850","PATO BRANCO","PR","03/2013","0","0"
"410550","CIANORTE","PR","03/2013","0","0"
"411050","IPIRANGA","PR","03/2013","0","0"
"410712","DIAMANTE DO SUL","PR","03/2013","0","0"
"410830","FOZ DO IGUAÇU","PR","03/2013","0","0"
"412230","RIO NEGRO","PR","03/2013","0","0"
"411300","JUSSARA","PR","03/2013","0","0"
"410670","CRUZEIRO DO SUL","PR","03/2013","0","0"
"410855","GODOY MOREIRA","PR","03/2013","0","0"
"412750","TIBAGI","PR","03/2013","0","0"
"412796","TURVO","PR","03/2013","0","0"
"411440","MANGUEIRINHA","PR","03/2013","0","0"
"411125","ITAPERUÇU","PR","03/2013","0","0"
"410760","FAXINAL","PR","03/2013","0","0"
"410710","DIAMANTE DO NORTE","PR","03/2013","0","0"
"410420","CAMPO LARGO","PR","03/2013","0","0"
"410630","CORBÉLIA","PR","03/2013","0","0"
"410880","GUAÍRA","PR","03/2013","0","0"
"410510","CENTENÁRIO DO SUL","PR","03/2013","0","0"
"412830","UNIFLOR","PR","03/2013","0","0"
"411155","IVATÉ","PR","03/2013","0","0"
"411745","OURO VERDE DO OESTE","PR","03/2013","0","0"
"411690","NOVA ESPERANÇA","PR","03/2013","0","0"
"412820","UNIÃO DA VITÓRIA","PR","03/2013","0","0"
"411700","NOVA FÁTIMA","PR","03/2013","0","0"
"411575","MAUÁ DA SERRA","PR","03/2013","0","0"
"410645","CORONEL DOMINGOS SOARES","PR","03/2013","0","0"
"410430","CAMPO MOURÃO","PR","03/2013","0","0"
"410920","GUARACI","PR","03/2013","0","0"
"410070","ALTO PIQUIRI","PR","03/2013","0","0"
"410304","BOA VENTURA DE SÃO ROQUE","PR","03/2013","0","0"
"410370","CAMBÉ","PR","03/2013","0","0"
"411480","MARIALVA","PR","03/2013","0","0"
"410520","CERRO AZUL","PR","03/2013","0","0"
"411900","PÉROLA DOESTE","PR","03/2013","0","0"
"411780","PALMITAL","PR","03/2013","0","0"
"410840","FRANCISCO BELTRÃO","PR","03/2013","0","0"
"410330","BORRAZÓPOLIS","PR","03/2013","0","0"
"411722","NOVA SANTA ROSA","PR","03/2013","0","0"
"412150","REBOUÇAS","PR","03/2013","0","0"
"412545","SÃO JOSÉ DAS PALMEIRAS","PR","03/2013","0","0"
"410450","CAPANEMA","PR","03/2013","0","0"
"412760","TIJUCAS DO SUL","PR","03/2013","0","0"
"410810","FLÓRIDA","PR","03/2013","0","0"
"410580","COLOMBO","PR","03/2013","0","0"
"411060","IPORÃ","PR","03/2013","0","0"
"411560","MATELÂNDIA","PR","03/2013","0","0"
"411070","IRATI","PR","03/2013","0","0"
"411995","PONTAL DO PARANÁ","PR","03/2013","0","0"
"411770","PALMEIRA","PR","03/2013","0","0"
"412220","RIO BRANCO DO SUL","PR","03/2013","1","1"
"412870","VITORINO","PR","03/2013","0","0"
"412790","TUNEIRAS DO OESTE","PR","03/2013","0","0"
"410950","GUARAQUEÇABA","PR","03/2013","0","0"
"411010","IMBITUVA","PR","03/2013","0","0"
"412217","RIO BRANCO DO IVAÍ","PR","03/2013","0","0"
"410260","BARRACÃO","PR","03/2013","0","0"
"411000","IGUARAÇU","PR","03/2013","0","0"
"412770","TOLEDO","PR","03/2013","1","1"
"410445","CANTAGALO","PR","03/2013","0","0"
"412853","VENTANIA","PR","03/2013","0","0"
"412265","ROSÁRIO DO IVAÍ","PR","03/2013","0","0"
"410650","CORONEL VIVIDA","PR","03/2013","1","1"
"412405","SANTA TEREZINHA DE ITAIPU","PR","03/2013","0","0"
"412385","SANTA MARIA DO OESTE","PR","03/2013","0","0"
"410320","BOM SUCESSO","PR","03/2013","0","0"
"410100","AMPÉRE","PR","03/2013","0","0"
"412667","TAMARANA","PR","03/2013","0","0"
"411845","PATO BRAGADO","PR","03/2013","0","0"
"412690","TAPIRA","PR","03/2013","0","0"
"412785","TRÊS BARRAS DO PARANÁ","PR","03/2013","0","0"
"412410","SANTO ANTÔNIO DA PLATINA","PR","03/2013","0","0"
"412490","SÃO JOÃO DO CAIUÁ","PR","03/2013","0","0"
"410440","CÂNDIDO DE ABREU","PR","03/2013","0","0"
"411580","MEDIANEIRA","PR","03/2013","0","0"
"411180","JACAREZINHO","PR","03/2013","0","0"
"411760","PALMAS","PR","03/2013","0","0"
"410690","CURITIBA","PR","03/2013","0","0"
"412630","SENGÉS","PR","03/2013","0","0"
"411345","LINDOESTE","PR","03/2013","0","0"
"411605","MISSAL","PR","03/2013","0","0"
"410965","HONÓRIO SERPA","PR","03/2013","0","0"
"411510","MARILUZ","PR","03/2013","0","0"
"411065","IRACEMA DO OESTE","PR","03/2013","0","0"
"410290","BITURUNA","PR","03/2013","0","0"
"412560","SÃO MATEUS DO SUL","PR","03/2013","0","0"
"410250","BARBOSA FERRAZ","PR","03/2013","0","0"
"411750","PAIÇANDU","PR","03/2013","0","0"
"410725","DOURADINA","PR","03/2013","0","0"
"410940","GUARAPUAVA","PR","03/2013","0","0"
"411535","MARIPÁ","PR","03/2013","0","0"
"410335","BRAGANEY","PR","03/2013","0","0"
"410850","GENERAL CARNEIRO","PR","03/2013","0","0"
"410280","BELA VISTA DO PARAÍSO","PR","03/2013","0","0"
"412788","TUNAS DO PARANÁ","PR","03/2013","0","0"
"410150","ARAPONGAS","PR","03/2013","0","0"
"410220","ATALAIA","PR","03/2013","0","0"
"412810","UMUARAMA","PR","03/2013","0","0"
