"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas em famílias beneficiárias do Programa Bolsa Família em situação de pobreza, segundo a faixa do Programa*","Quantidade de pessoas em famílias de baixa renda** beneficiárias do Programa Bolsa Família","Quantidade de pessoas em famílias com renda per capita mensal acima de meio salário-mínimo*** beneficiárias do Programa Bolsa Família"
"412788","TUNAS DO PARANÁ","PR","07/2023","1853","518","0"
"412788","TUNAS DO PARANÁ","PR","03/2023","2034","269","0"
"412788","TUNAS DO PARANÁ","PR","01/2024","1924","486","0"
"412788","TUNAS DO PARANÁ","PR","12/2023","1871","538","0"
"412788","TUNAS DO PARANÁ","PR","06/2023","2036","267","0"
"412788","TUNAS DO PARANÁ","PR","02/2023","2077","279","0"
"412788","TUNAS DO PARANÁ","PR","08/2023","1888","499","0"
"412788","TUNAS DO PARANÁ","PR","05/2023","2025","269","0"
"412790","TUNEIRAS DO OESTE","PR","08/2026","876","228","0"
"412790","TUNEIRAS DO OESTE","PR","05/2026","886","262","0"
"412790","TUNEIRAS DO OESTE","PR","04/2026","855","264","0"
"412790","TUNEIRAS DO OESTE","PR","03/2026","844","296","0"
"412790","TUNEIRAS DO OESTE","PR","02/2026","809","340","0"
"412790","TUNEIRAS DO OESTE","PR","09/2025","866","314","0"
"412790","TUNEIRAS DO OESTE","PR","03/2025","1017","349","0"
"412790","TUNEIRAS DO OESTE","PR","11/2025","741","338","0"
"412790","TUNEIRAS DO OESTE","PR","08/2025","895","339","0"
"412790","TUNEIRAS DO OESTE","PR","07/2025","947","309","0"
"412790","TUNEIRAS DO OESTE","PR","01/2026","828","322","0"
"412790","TUNEIRAS DO OESTE","PR","10/2025","806","335","0"
"412790","TUNEIRAS DO OESTE","PR","06/2025","1025","348","0"
"412790","TUNEIRAS DO OESTE","PR","12/2025","838","330","0"
"412790","TUNEIRAS DO OESTE","PR","04/2025","1020","343","0"
"412790","TUNEIRAS DO OESTE","PR","05/2025","1009","343","0"
"412790","TUNEIRAS DO OESTE","PR","02/2025","1037","339","0"
"412790","TUNEIRAS DO OESTE","PR","08/2024","1070","364","0"
"412790","TUNEIRAS DO OESTE","PR","10/2024","1077","342","0"
"412790","TUNEIRAS DO OESTE","PR","01/2025","984","334","0"
"412790","TUNEIRAS DO OESTE","PR","09/2024","1087","325","0"
"412790","TUNEIRAS DO OESTE","PR","06/2024","1111","356","0"
"412790","TUNEIRAS DO OESTE","PR","03/2024","1055","362","0"
"412790","TUNEIRAS DO OESTE","PR","07/2024","1051","428","0"
"412790","TUNEIRAS DO OESTE","PR","05/2024","1089","372","0"
"412790","TUNEIRAS DO OESTE","PR","12/2024","1039","318","0"
"412790","TUNEIRAS DO OESTE","PR","04/2024","1107","369","0"
"412790","TUNEIRAS DO OESTE","PR","02/2024","1086","323","0"
"412790","TUNEIRAS DO OESTE","PR","11/2024","1069","339","0"
"412790","TUNEIRAS DO OESTE","PR","01/2024","1072","364","0"
"412790","TUNEIRAS DO OESTE","PR","05/2023","1310","102","0"
"412790","TUNEIRAS DO OESTE","PR","03/2023","1208","133","0"
"412790","TUNEIRAS DO OESTE","PR","07/2023","1099","328","0"
"412790","TUNEIRAS DO OESTE","PR","08/2023","1109","317","0"
"412790","TUNEIRAS DO OESTE","PR","04/2023","1269","103","0"
"412790","TUNEIRAS DO OESTE","PR","11/2023","1046","392","0"
"412790","TUNEIRAS DO OESTE","PR","02/2023","1243","131","0"
"412790","TUNEIRAS DO OESTE","PR","10/2023","1144","321","0"
"412790","TUNEIRAS DO OESTE","PR","09/2023","1112","325","0"
"412790","TUNEIRAS DO OESTE","PR","12/2023","1077","376","0"
"412790","TUNEIRAS DO OESTE","PR","06/2023","1297","103","0"
"412790","TUNEIRAS DO OESTE","PR","06/2026","883","285","0"
"412795","TUPÃSSI","PR","06/2025","665","263","0"
"412795","TUPÃSSI","PR","08/2026","615","174","0"
"412795","TUPÃSSI","PR","06/2026","626","191","0"
"412795","TUPÃSSI","PR","05/2026","617","195","0"
"412795","TUPÃSSI","PR","04/2026","614","192","0"
"412795","TUPÃSSI","PR","03/2026","623","182","0"
"412795","TUPÃSSI","PR","02/2026","576","209","0"
"412795","TUPÃSSI","PR","08/2025","560","263","0"
"412795","TUPÃSSI","PR","02/2025","641","304","0"
"412795","TUPÃSSI","PR","11/2025","590","198","0"
"412795","TUPÃSSI","PR","03/2025","659","278","0"
"412795","TUPÃSSI","PR","05/2025","665","263","0"
"412795","TUPÃSSI","PR","10/2025","598","214","0"
"412795","TUPÃSSI","PR","12/2025","578","213","0"
"412795","TUPÃSSI","PR","07/2025","598","268","0"
"412795","TUPÃSSI","PR","01/2026","579","212","0"
"412795","TUPÃSSI","PR","09/2025","603","226","0"
"412795","TUPÃSSI","PR","04/2025","660","273","0"
"412795","TUPÃSSI","PR","02/2024","701","280","0"
"412795","TUPÃSSI","PR","01/2025","598","317","0"
"412795","TUPÃSSI","PR","04/2024","657","318","0"
"412795","TUPÃSSI","PR","12/2024","563","334","0"
"412795","TUPÃSSI","PR","10/2024","522","340","0"
"412795","TUPÃSSI","PR","07/2024","549","319","0"
"412795","TUPÃSSI","PR","06/2024","639","273","0"
"412795","TUPÃSSI","PR","05/2024","654","286","0"
"412795","TUPÃSSI","PR","08/2024","544","300","0"
"412795","TUPÃSSI","PR","09/2024","568","292","0"
"412795","TUPÃSSI","PR","11/2024","534","336","0"
"412795","TUPÃSSI","PR","03/2024","632","318","0"
"412795","TUPÃSSI","PR","01/2024","661","285","0"
"412795","TUPÃSSI","PR","10/2023","674","247","0"
"412795","TUPÃSSI","PR","05/2023","718","100","0"
"412795","TUPÃSSI","PR","03/2023","640","95","0"
"412795","TUPÃSSI","PR","04/2023","704","89","0"
"412795","TUPÃSSI","PR","07/2023","639","221","0"
"412795","TUPÃSSI","PR","02/2023","622","93","0"
"412795","TUPÃSSI","PR","09/2023","642","235","0"
"412795","TUPÃSSI","PR","11/2023","637","291","0"
"412795","TUPÃSSI","PR","08/2023","659","203","0"
"412795","TUPÃSSI","PR","12/2023","663","297","0"
"412795","TUPÃSSI","PR","06/2023","704","110","0"
"412796","TURVO","PR","02/2023","2849","267","0"
"412796","TURVO","PR","08/2023","2409","719","0"
"412796","TURVO","PR","01/2024","2399","723","0"
"412796","TURVO","PR","03/2023","2700","282","0"
"412796","TURVO","PR","09/2023","2449","714","0"
"412796","TURVO","PR","06/2023","2665","375","0"
"412796","TURVO","PR","11/2023","2400","742","0"
"412796","TURVO","PR","10/2023","2553","705","0"
"412796","TURVO","PR","04/2023","2708","299","0"
"412796","TURVO","PR","07/2023","2413","761","0"
"412796","TURVO","PR","12/2023","2424","718","0"
"412796","TURVO","PR","03/2024","2311","807","0"
"412796","TURVO","PR","01/2025","2115","829","0"
"412796","TURVO","PR","05/2024","2418","766","0"
"412796","TURVO","PR","02/2024","2442","700","0"
"412796","TURVO","PR","04/2024","2348","787","0"
"412796","TURVO","PR","09/2024","2308","806","0"
"412796","TURVO","PR","10/2024","2324","842","0"
"412796","TURVO","PR","12/2024","2234","810","0"
"412796","TURVO","PR","06/2024","2457","758","0"
"412796","TURVO","PR","11/2024","2308","832","0"
"412796","TURVO","PR","08/2024","2310","849","0"
"412796","TURVO","PR","07/2024","2315","850","0"
"412796","TURVO","PR","05/2025","2182","776","0"
"412796","TURVO","PR","04/2025","2190","804","0"
"412796","TURVO","PR","02/2025","2141","820","0"
"412796","TURVO","PR","06/2025","2191","758","0"
"412796","TURVO","PR","01/2026","2110","614","0"
"412796","TURVO","PR","07/2025","2108","686","0"
"412796","TURVO","PR","10/2025","2019","688","0"
"412796","TURVO","PR","11/2025","2018","667","0"
"412796","TURVO","PR","08/2025","2054","694","0"
"412796","TURVO","PR","03/2025","2175","826","0"
"412796","TURVO","PR","12/2025","2102","640","0"
"412796","TURVO","PR","09/2025","2044","692","0"
"412796","TURVO","PR","02/2026","2084","626","0"
"412796","TURVO","PR","03/2026","2025","605","0"
"412796","TURVO","PR","04/2026","2168","624","0"
"412796","TURVO","PR","05/2026","2142","625","0"
"412796","TURVO","PR","06/2026","2193","658","0"
"412796","TURVO","PR","08/2026","2136","641","0"
"412796","TURVO","PR","05/2023","2713","329","0"
"412800","UBIRATÃ","PR","05/2026","3177","900","0"
"412800","UBIRATÃ","PR","04/2026","2929","900","0"
"412800","UBIRATÃ","PR","03/2026","2978","884","0"
"412800","UBIRATÃ","PR","02/2026","3024","913","0"
"412800","UBIRATÃ","PR","04/2025","3453","1132","0"
"412800","UBIRATÃ","PR","12/2025","3074","847","0"
"412800","UBIRATÃ","PR","03/2025","3462","1144","0"
"412800","UBIRATÃ","PR","11/2025","2961","832","0"
"412800","UBIRATÃ","PR","10/2025","3020","869","0"
"412800","UBIRATÃ","PR","02/2025","3567","1080","0"
"412800","UBIRATÃ","PR","07/2025","3323","891","0"
"412800","UBIRATÃ","PR","01/2026","3048","912","0"
"412800","UBIRATÃ","PR","06/2025","3469","1114","0"
"412800","UBIRATÃ","PR","09/2025","3094","863","0"
"412800","UBIRATÃ","PR","08/2026","3074","889","0"
"412800","UBIRATÃ","PR","08/2025","3171","844","0"
"412800","UBIRATÃ","PR","05/2025","3453","1124","0"
"412800","UBIRATÃ","PR","01/2025","3570","1095","0"
"412800","UBIRATÃ","PR","10/2024","3779","1101","0"
"412800","UBIRATÃ","PR","05/2024","3912","956","0"
"412800","UBIRATÃ","PR","09/2024","4017","987","0"
"412800","UBIRATÃ","PR","08/2024","3953","1042","0"
"412800","UBIRATÃ","PR","07/2024","3917","1078","0"
"412800","UBIRATÃ","PR","06/2024","4213","930","0"
"412800","UBIRATÃ","PR","11/2024","3763","1080","0"
"412800","UBIRATÃ","PR","02/2024","4060","924","0"
"412800","UBIRATÃ","PR","04/2024","3909","1030","0"
"412800","UBIRATÃ","PR","12/2024","3777","1018","0"
"412800","UBIRATÃ","PR","03/2024","3879","1068","0"
"412800","UBIRATÃ","PR","06/2023","4262","259","0"
"412800","UBIRATÃ","PR","05/2023","4272","245","0"
"412800","UBIRATÃ","PR","09/2023","4063","784","0"
"412800","UBIRATÃ","PR","03/2023","4333","234","0"
"412800","UBIRATÃ","PR","07/2023","3564","865","0"
"412800","UBIRATÃ","PR","04/2023","4340","218","0"
"412800","UBIRATÃ","PR","08/2023","3932","825","0"
"412800","UBIRATÃ","PR","06/2026","3182","903","0"
"412800","UBIRATÃ","PR","02/2023","4527","273","0"
"412800","UBIRATÃ","PR","01/2024","3949","947","0"
"412800","UBIRATÃ","PR","12/2023","3893","980","0"
"412800","UBIRATÃ","PR","11/2023","3823","1029","0"
"412800","UBIRATÃ","PR","10/2023","4124","764","0"
"412810","UMUARAMA","PR","06/2023","12053","1249","0"
"412810","UMUARAMA","PR","08/2026","9559","2971","0"
"412810","UMUARAMA","PR","06/2026","9482","3159","0"
"412810","UMUARAMA","PR","05/2026","9523","3137","0"
"412810","UMUARAMA","PR","04/2026","9600","3122","0"
"412810","UMUARAMA","PR","03/2026","8944","3142","0"
"412810","UMUARAMA","PR","02/2026","9168","3344","0"
"412810","UMUARAMA","PR","07/2025","8779","3328","0"
"412810","UMUARAMA","PR","10/2025","8146","3279","0"
"412810","UMUARAMA","PR","12/2025","9419","3068","0"
"412810","UMUARAMA","PR","05/2025","9553","3655","0"
"412810","UMUARAMA","PR","09/2025","8319","3255","0"
"412810","UMUARAMA","PR","08/2025","8463","3249","0"
"412810","UMUARAMA","PR","01/2026","9312","3174","0"
"412810","UMUARAMA","PR","06/2025","9446","3679","0"
"412810","UMUARAMA","PR","04/2025","9700","3712","0"
"412810","UMUARAMA","PR","11/2025","8051","3164","0"
"412810","UMUARAMA","PR","02/2025","9924","3580","0"
"412810","UMUARAMA","PR","03/2025","9731","3764","0"
"412810","UMUARAMA","PR","06/2024","11434","3142","0"
"412810","UMUARAMA","PR","08/2024","10637","3423","0"
"412810","UMUARAMA","PR","10/2024","10364","3581","0"
"412810","UMUARAMA","PR","09/2024","10541","3328","0"
"412810","UMUARAMA","PR","03/2024","10581","3321","0"
"412810","UMUARAMA","PR","07/2024","10664","3597","0"
"412810","UMUARAMA","PR","12/2024","10411","3343","0"
"412810","UMUARAMA","PR","11/2024","10319","3454","0"
"412810","UMUARAMA","PR","02/2024","11466","2832","0"
"412810","UMUARAMA","PR","05/2024","10992","3207","0"
"412810","UMUARAMA","PR","04/2024","10445","3268","0"
"412810","UMUARAMA","PR","01/2025","9712","3596","0"
"412810","UMUARAMA","PR","04/2023","11440","1195","0"
"412810","UMUARAMA","PR","10/2023","11932","2608","0"
"412810","UMUARAMA","PR","11/2023","11280","3129","0"
"412810","UMUARAMA","PR","09/2023","11707","2631","0"
"412810","UMUARAMA","PR","08/2023","11314","2666","0"
"412810","UMUARAMA","PR","07/2023","10083","2902","0"
"412810","UMUARAMA","PR","02/2023","11875","1285","0"
"412810","UMUARAMA","PR","12/2023","11374","3024","0"
"412810","UMUARAMA","PR","01/2024","11351","2918","0"
"412810","UMUARAMA","PR","05/2023","12082","1239","0"
"412810","UMUARAMA","PR","03/2023","11552","1189","0"
"412820","UNIÃO DA VITÓRIA","PR","08/2026","5153","1521","0"
"412820","UNIÃO DA VITÓRIA","PR","06/2026","5131","1664","0"
"412820","UNIÃO DA VITÓRIA","PR","05/2026","5057","1722","0"
"412820","UNIÃO DA VITÓRIA","PR","04/2026","4973","1756","0"
"412820","UNIÃO DA VITÓRIA","PR","03/2026","4915","1831","0"
"412820","UNIÃO DA VITÓRIA","PR","10/2023","6047","1635","0"
"412820","UNIÃO DA VITÓRIA","PR","02/2026","4600","1952","0"
"412820","UNIÃO DA VITÓRIA","PR","04/2025","4817","2476","0"
"412820","UNIÃO DA VITÓRIA","PR","08/2025","4624","2100","0"
"412820","UNIÃO DA VITÓRIA","PR","06/2025","4866","2473","0"
"412820","UNIÃO DA VITÓRIA","PR","10/2025","4587","2005","0"
"412820","UNIÃO DA VITÓRIA","PR","03/2025","4804","2510","0"
"412820","UNIÃO DA VITÓRIA","PR","11/2025","4541","1885","0"
"412820","UNIÃO DA VITÓRIA","PR","05/2025","4814","2464","0"
"412820","UNIÃO DA VITÓRIA","PR","09/2025","4629","2021","0"
"412820","UNIÃO DA VITÓRIA","PR","07/2025","4648","2227","0"
"412820","UNIÃO DA VITÓRIA","PR","01/2026","4647","1875","0"
"412820","UNIÃO DA VITÓRIA","PR","12/2025","4713","1789","0"
"412820","UNIÃO DA VITÓRIA","PR","02/2025","5007","2334","0"
"412820","UNIÃO DA VITÓRIA","PR","04/2024","5403","2052","0"
"412820","UNIÃO DA VITÓRIA","PR","08/2024","5144","2298","0"
"412820","UNIÃO DA VITÓRIA","PR","10/2024","5074","2391","0"
"412820","UNIÃO DA VITÓRIA","PR","01/2025","4934","2352","0"
"412820","UNIÃO DA VITÓRIA","PR","09/2024","5157","2227","0"
"412820","UNIÃO DA VITÓRIA","PR","07/2024","5130","2351","0"
"412820","UNIÃO DA VITÓRIA","PR","06/2024","5607","1921","0"
"412820","UNIÃO DA VITÓRIA","PR","02/2024","5502","1849","0"
"412820","UNIÃO DA VITÓRIA","PR","05/2024","5484","1975","0"
"412820","UNIÃO DA VITÓRIA","PR","12/2024","5191","2237","0"
"412820","UNIÃO DA VITÓRIA","PR","03/2024","5227","2090","0"
"412820","UNIÃO DA VITÓRIA","PR","11/2024","5071","2375","0"
"412820","UNIÃO DA VITÓRIA","PR","12/2023","5554","2022","0"
"412820","UNIÃO DA VITÓRIA","PR","04/2023","6573","746","0"
"412820","UNIÃO DA VITÓRIA","PR","09/2023","5912","1683","0"
"412820","UNIÃO DA VITÓRIA","PR","05/2023","6633","757","0"
"412820","UNIÃO DA VITÓRIA","PR","01/2024","5552","1981","0"
"412820","UNIÃO DA VITÓRIA","PR","07/2023","5746","1788","0"
"412820","UNIÃO DA VITÓRIA","PR","03/2023","6451","770","0"
"412820","UNIÃO DA VITÓRIA","PR","06/2023","6570","811","0"
"412820","UNIÃO DA VITÓRIA","PR","02/2023","6723","849","0"
"412820","UNIÃO DA VITÓRIA","PR","08/2023","5840","1690","0"
"412820","UNIÃO DA VITÓRIA","PR","11/2023","5616","2061","0"
"412830","UNIFLOR","PR","02/2026","276","60","0"
"412830","UNIFLOR","PR","11/2023","288","98","0"
"412830","UNIFLOR","PR","06/2023","259","49","0"
"412830","UNIFLOR","PR","02/2023","255","64","0"
"412830","UNIFLOR","PR","09/2023","299","67","0"
"412830","UNIFLOR","PR","03/2023","263","54","0"
"412830","UNIFLOR","PR","01/2024","297","88","0"
"412830","UNIFLOR","PR","10/2023","316","66","0"
"412830","UNIFLOR","PR","04/2023","269","48","0"
"412830","UNIFLOR","PR","08/2023","269","67","0"
"412830","UNIFLOR","PR","12/2023","295","89","0"
"412830","UNIFLOR","PR","05/2023","266","39","0"
"412830","UNIFLOR","PR","07/2023","239","67","0"
"412830","UNIFLOR","PR","04/2024","284","94","0"
"412830","UNIFLOR","PR","08/2024","287","100","0"
"412830","UNIFLOR","PR","10/2024","283","114","0"
"412830","UNIFLOR","PR","05/2024","281","97","0"
"412830","UNIFLOR","PR","01/2025","268","116","0"
"412830","UNIFLOR","PR","07/2024","282","106","0"
"412830","UNIFLOR","PR","12/2024","281","105","0"
"412830","UNIFLOR","PR","06/2024","272","99","0"
"412830","UNIFLOR","PR","09/2024","292","101","0"
"412830","UNIFLOR","PR","11/2024","279","114","0"
"412830","UNIFLOR","PR","02/2024","297","85","0"
"412830","UNIFLOR","PR","03/2024","281","102","0"
"412830","UNIFLOR","PR","03/2025","267","107","0"
"412830","UNIFLOR","PR","09/2025","252","87","0"
"412830","UNIFLOR","PR","02/2025","257","118","0"
"412830","UNIFLOR","PR","12/2025","273","59","0"
"412830","UNIFLOR","PR","01/2026","278","58","0"
"412830","UNIFLOR","PR","11/2025","257","67","0"
"412830","UNIFLOR","PR","08/2025","250","86","0"
"412830","UNIFLOR","PR","05/2025","261","104","0"
"412830","UNIFLOR","PR","04/2025","261","104","0"
"412830","UNIFLOR","PR","07/2025","268","80","0"
"412830","UNIFLOR","PR","10/2025","254","79","0"
"412830","UNIFLOR","PR","06/2025","261","96","0"
"412830","UNIFLOR","PR","03/2026","265","65","0"
"412830","UNIFLOR","PR","04/2026","265","62","0"
"412830","UNIFLOR","PR","05/2026","269","64","0"
"412830","UNIFLOR","PR","06/2026","291","60","0"
"412830","UNIFLOR","PR","08/2026","299","60","0"
"412840","URAÍ","PR","10/2023","2181","252","0"
"412840","URAÍ","PR","08/2026","1408","420","0"
"412840","URAÍ","PR","06/2026","1454","424","0"
"412840","URAÍ","PR","05/2026","1477","409","0"
"412840","URAÍ","PR","04/2026","1495","415","0"
"412840","URAÍ","PR","03/2026","1497","410","0"
"412840","URAÍ","PR","02/2026","1525","401","0"
"412840","URAÍ","PR","08/2025","1679","352","0"
"412840","URAÍ","PR","03/2025","1774","447","0"
"412840","URAÍ","PR","05/2025","1756","442","0"
"412840","URAÍ","PR","11/2025","1622","332","0"
"412840","URAÍ","PR","10/2025","1656","363","0"
"412840","URAÍ","PR","07/2025","1700","365","0"
"412840","URAÍ","PR","01/2026","1581","332","0"
"412840","URAÍ","PR","06/2025","1758","442","0"
"412840","URAÍ","PR","04/2025","1765","442","0"
"412840","URAÍ","PR","02/2025","1811","437","0"
"412840","URAÍ","PR","12/2025","1563","319","0"
"412840","URAÍ","PR","09/2025","1686","348","0"
"412840","URAÍ","PR","08/2024","1909","353","0"
"412840","URAÍ","PR","01/2025","1815","441","0"
"412840","URAÍ","PR","09/2024","1921","351","0"
"412840","URAÍ","PR","10/2024","1856","410","0"
"412840","URAÍ","PR","07/2024","1929","358","0"
"412840","URAÍ","PR","06/2024","2011","329","0"
"412840","URAÍ","PR","02/2024","2071","309","0"
"412840","URAÍ","PR","05/2024","2026","335","0"
"412840","URAÍ","PR","04/2024","1988","353","0"
"412840","URAÍ","PR","12/2024","1849","424","0"
"412840","URAÍ","PR","03/2024","1981","353","0"
"412840","URAÍ","PR","11/2024","1865","411","0"
"412840","URAÍ","PR","11/2023","2033","349","0"
"412840","URAÍ","PR","01/2024","2039","317","0"
"412840","URAÍ","PR","05/2023","2275","75","0"
"412840","URAÍ","PR","08/2023","2116","264","0"
"412840","URAÍ","PR","04/2023","2299","75","0"
"412840","URAÍ","PR","07/2023","1996","291","0"
"412840","URAÍ","PR","03/2023","2309","81","0"
"412840","URAÍ","PR","12/2023","2012","343","0"
"412840","URAÍ","PR","02/2023","2319","95","0"
"412840","URAÍ","PR","09/2023","2151","256","0"
"412840","URAÍ","PR","06/2023","2268","73","0"
"412850","WENCESLAU BRAZ","PR","06/2026","3668","618","0"
"412850","WENCESLAU BRAZ","PR","03/2023","3519","228","0"
"412850","WENCESLAU BRAZ","PR","11/2023","3498","426","0"
"412850","WENCESLAU BRAZ","PR","06/2023","3499","281","0"
"412850","WENCESLAU BRAZ","PR","12/2023","3516","434","0"
"412850","WENCESLAU BRAZ","PR","02/2023","3558","237","0"
"412850","WENCESLAU BRAZ","PR","08/2023","3471","452","0"
"412850","WENCESLAU BRAZ","PR","09/2023","3513","448","0"
"412850","WENCESLAU BRAZ","PR","07/2023","3408","479","0"
"412850","WENCESLAU BRAZ","PR","05/2023","3610","199","0"
"412850","WENCESLAU BRAZ","PR","04/2023","3611","217","0"
"412850","WENCESLAU BRAZ","PR","01/2024","3535","405","0"
"412850","WENCESLAU BRAZ","PR","10/2023","3616","424","0"
"412850","WENCESLAU BRAZ","PR","12/2024","3798","650","0"
"412850","WENCESLAU BRAZ","PR","04/2024","3686","454","0"
"412850","WENCESLAU BRAZ","PR","07/2024","3685","608","0"
"412850","WENCESLAU BRAZ","PR","11/2024","3701","696","0"
"412850","WENCESLAU BRAZ","PR","10/2024","3672","707","0"
"412850","WENCESLAU BRAZ","PR","01/2025","3616","729","0"
"412850","WENCESLAU BRAZ","PR","05/2024","3785","414","0"
"412850","WENCESLAU BRAZ","PR","06/2024","3843","401","0"
"412850","WENCESLAU BRAZ","PR","09/2024","3710","584","0"
"412850","WENCESLAU BRAZ","PR","02/2024","3633","391","0"
"412850","WENCESLAU BRAZ","PR","03/2024","3586","458","0"
"412850","WENCESLAU BRAZ","PR","08/2024","3693","600","0"
